"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000289' target='_blank'>2021-03-13</a>,National League,GSHC,EHCB,home,Regular Season,Patrick Emond,Lars Leuenberger,,0,0,23.22,76.78,60,1,4,-3,44.2,1,3,-2,5,0,9.4,0,0,0,4,75,6.4,0,1,-1,3.85,80,83.85,63,43,59.43,39,29,57.35,26,20,56.52,11,2,24,7,2,14,35,21,62.5,0,5,0,0,0,10,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000287' target='_blank'>2021-03-12</a>,National League,GSHC,HCFG,away,Regular Season,Patrick Emond,Christian Dubé,,3,64.75,35.25,0,60,2,1,1,48,2,1,1,3,0,6,0,0,0,3,100,6,0,0,0,6.06,97.62,103.68,58,67,46.4,44,50,46.81,33,42,44,11,0,14,8,0,17,34,22,60.71,0,5,0,0,0,10,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000278' target='_blank'>2021-03-09</a>,National League,GSHC,HCAP,home,Regular Season,Patrick Emond,Luca Cereda,,3,93.06,6.94,0,60,5,0,5,42.7,2,0,2,7,28.57,8.7,2,0,2,5,100,8.6,1,0,1,15.15,100,115.15,53,50,51.46,38,35,52.05,33,28,54.1,3,2,15,7,0,15,24,31,43.64,0,5,0,0,0,10,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000093' target='_blank'>2021-03-07</a>,National League,GSHC,LHC,home,Regular Season,Patrick Emond,Craig MacTavish,,3,91.03,8.97,0,60,5,1,4,44.1,3,0,3,5,40,8,2,0,2,5,80,7.9,0,1,-1,12.82,96.3,109.12,66,57,53.66,48,41,53.93,39,27,59.09,9,0,18,12,2,16,23,26,46.94,0,5,0,0,0,10,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000223' target='_blank'>2021-03-05</a>,National League,GSHC,HCFG,home,Regular Season,Patrick Emond,Christian Dubé,,3,77.42,22.58,0,60,3,0,3,44,3,0,3,2,0,4,0,0,0,6,100,12,0,0,0,15,100,115,34,74,31.48,25,52,32.47,20,42,32.26,5,0,9,10,0,22,24,23,51.06,0,6,0,0,0,12,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000229' target='_blank'>2021-03-02</a>,National League,GSHC,SCB,away,Regular Season,Patrick Emond,Mario Kogler,SO,1,58.97,41.03,0,65,3,4,-1,56.7,2,1,1,1,0,2,0,0,0,4,50,6.3,1,2,-1,9.68,88,97.68,59,48,55.14,44,32,57.89,31,25,55.36,12,1,15,6,1,16,29,22,56.86,0,5,0,1,0,20,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000276' target='_blank'>2021-02-26</a>,National League,GSHC,HCL,away,Regular Season,Patrick Emond,Serge Pelletier,,0,0,1.67,98.33,60,2,7,-5,48.8,2,6,-4,5,0,9.9,0,0,0,1,0,1.2,0,1,-1,8.7,78.79,87.48,53,49,51.96,39,38,50.65,23,33,41.07,16,0,14,4,1,11,30,21,58.82,0,1,0,1,0,12,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000308' target='_blank'>2021-02-25</a>,National League,GSHC,HCL,away,Regular Season,Patrick Emond,Serge Pelletier,,3,97.06,2.94,0,60,6,2,4,44.4,5,2,3,2,50,3.6,1,0,1,6,100,12,0,0,0,20,94.59,114.59,47,64,42.34,35,47,42.68,30,37,44.78,5,0,12,9,1,17,24,30,44.44,0,6,0,0,0,12,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000298' target='_blank'>2021-02-23</a>,National League,GSHC,EVZ,home,Regular Season,Patrick Emond,Dan Tangnes,OT,1,10.4,71.9,17.7,62.6,3,4,-1,49.2,2,4,-2,2,50,3.4,1,0,1,5,100,10,0,0,0,12,93.44,105.44,40,93,30.08,32,76,29.63,25,61,29.07,7,0,8,14,1,17,28,31,47.46,0,5,0,0,0,10,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000269' target='_blank'>2021-02-20</a>,National League,GSHC,LHC,away,Regular Season,Patrick Emond,Craig MacTavish,OT,2,15.33,41.47,43.21,61.3,3,2,1,44.1,1,1,0,8,25,10.9,2,0,2,4,75,6.3,0,1,-1,7.69,94.12,101.81,66,65,50.38,48,50,48.98,39,34,53.42,7,2,18,16,0,15,37,21,63.79,0,4,0,0,0,8,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000261' target='_blank'>2021-02-19</a>,National League,GSHC,SCRJ,home,Regular Season,Patrick Emond,Jeff Tomlinson,,3,77.69,22.31,0,60,7,5,2,55.6,5,4,1,2,100,1.4,2,0,2,2,50,3,0,1,-1,28,86.49,114.49,54,61,46.96,37,49,43.02,25,37,40.32,10,2,17,12,0,12,42,24,63.64,0,2,0,0,0,4,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000257' target='_blank'>2021-02-15</a>,National League,GSHC,ZSC,away,Regular Season,Patrick Emond,Rikard Grönborg,OT,2,46.24,53.76,0,62.5,4,3,1,50.4,2,3,-1,4,25,4.5,1,0,1,5,100,7.6,1,0,1,12.5,85,97.5,58,44,56.86,42,33,56,32,20,61.54,10,0,16,13,0,11,23,28,45.1,0,6,0,0,0,12,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000172' target='_blank'>2021-02-12</a>,National League,GSHC,HCD,away,Regular Season,Patrick Emond,Christian Wohlwend,,3,89.42,10.58,0,60,4,1,3,54.4,2,1,1,3,66.67,3.6,2,0,2,1,100,2,0,0,0,8.89,97.3,106.19,77,51,60.16,57,43,57,45,37,54.88,12,0,20,6,0,8,42,16,72.41,0,1,0,0,0,2,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000248' target='_blank'>2021-02-09</a>,National League,GSHC,HCD,home,Regular Season,Patrick Emond,Christian Wohlwend,,0,44.89,14.17,40.94,60,4,5,-1,48,4,5,-1,2,0,2,0,0,0,6,100,10,0,0,0,12.5,84.38,96.88,56,44,56,42,41,50.6,32,32,50,10,0,14,8,1,3,37,16,69.81,0,6,0,0,0,12,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000243' target='_blank'>2021-02-05</a>,National League,GSHC,EHCB,away,Regular Season,Patrick Emond,Lars Leuenberger,SO,2,4.36,52.67,42.97,65,3,2,1,46.1,1,0,1,6,0,10.3,0,2,-2,5,100,8.6,1,0,1,6.25,93.75,100,56,70,44.44,37,51,42.05,32,32,50,5,0,19,19,0,19,36,21,63.16,0,5,0,0,0,10,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000238' target='_blank'>2021-02-03</a>,National League,GSHC,SCLT,home,Regular Season,Patrick Emond,Rikard Franzén,,3,37.56,50.78,11.67,60,5,2,3,46.9,3,1,2,6,33.33,7,2,0,2,5,80,6.1,0,1,-1,8.89,91.67,100.56,77,51,60.16,60,35,63.16,46,24,65.71,13,1,17,10,1,16,29,23,55.77,0,5,0,1,0,20,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000221' target='_blank'>2021-01-22</a>,National League,GSHC,HCFG,away,Regular Season,Patrick Emond,Christian Dubé,,0,0,2.97,97.03,60,2,3,-1,50.6,2,2,0,3,0,6,0,0,0,2,50,3.4,0,1,-1,4.65,89.29,93.94,70,49,58.82,56,37,60.22,43,28,60.56,9,4,14,8,1,12,26,27,49.06,0,2,0,0,0,4,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000216' target='_blank'>2021-01-19</a>,National League,GSHC,EVZ,away,Regular Season,Patrick Emond,Dan Tangnes,,0,13.69,47.86,38.44,60,3,5,-2,51.8,1,4,-3,4,50,5.3,2,0,2,2,50,2.9,0,1,-1,9.68,82.76,92.44,60,53,53.1,46,39,54.12,31,29,51.67,12,3,14,9,1,14,30,18,62.5,0,2,0,0,0,4,0
<a href='https://www.sihf.ch/de/game-center/game/#/20211105000080' target='_blank'>2021-01-17</a>,National League,GSHC,HCFG,away,Regular Season,Patrick Emond,Christian Dubé,,3,63.69,36.31,0,60,4,1,3,54,4,1,3,2,0,4,0,0,0,1,100,2,0,0,0,9.09,96.77,105.87,55,55,50,43,39,52.44,34,31,52.31,8,1,12,8,0,16,28,27,50.91,0,1,0,1,0,12,0
