"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000022' target='_blank'>2021-12-07</a>,National League,SCRJ,ZSC,home,Regular Season,Stefan Hedlund,Rikard Grönborg,,3,93.61,6.39,0,60,6,5,1,48.4,4,3,1,4,25,7.3,1,0,1,3,33.33,4.3,1,2,-1,18.75,76.19,94.94,52,38,57.78,41,26,61.19,32,21,60.38,9,0,11,4,1,12,24,27,47.06,0,3,1,0,1,31,3583
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000183' target='_blank'>2021-12-04</a>,National League,SCRJ,HCFG,home,Regular Season,Stefan Hedlund,Christian Dubé,OT,1,0,56.42,43.58,60.6,4,5,-1,56.6,4,5,-1,1,0,2,0,0,0,1,100,2,0,0,0,12.9,70.59,83.49,56,43,56.57,39,26,60,31,17,64.58,8,0,17,9,0,17,25,23,52.08,0,1,0,0,0,2,3812
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000175' target='_blank'>2021-12-03</a>,National League,SCRJ,GSHC,away,Regular Season,Stefan Hedlund,Jan Cadieux,,0,0,8.47,91.53,60,0,2,-2,51.4,0,2,-2,3,0,4.3,0,0,0,3,100,4.3,0,0,0,0,96.88,96.88,51,54,48.57,36,47,43.37,29,33,46.77,7,0,15,14,0,7,29,28,50.88,0,3,0,0,0,6,4173
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000171' target='_blank'>2021-11-28</a>,National League,SCRJ,HCA,home,Regular Season,Stefan Hedlund,Gary Sheehan,,3,76.44,20,3.56,60,6,3,3,51.6,4,3,1,2,50,1.5,1,0,1,4,100,6.9,1,0,1,22.22,86.36,108.59,47,43,52.22,36,31,53.73,27,22,55.1,9,0,11,9,0,12,31,29,51.67,0,4,0,0,0,8,5011
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000161' target='_blank'>2021-11-26</a>,National League,SCRJ,HCA,away,Regular Season,Stefan Hedlund,Gary Sheehan,,3,13.94,46.03,40.03,60,5,2,3,43.8,3,2,1,6,33.33,10.2,2,0,2,3,100,6,0,0,0,10.26,91.3,101.56,67,45,59.82,52,28,65,40,23,63.49,9,3,15,5,0,17,32,23,58.18,0,3,0,0,0,6,3635
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000318' target='_blank'>2021-11-23</a>,National League,SCRJ,SCLT,away,Regular Season,Stefan Hedlund,Jason O'Leary,,3,74.06,25.94,0,60,4,1,3,49.9,3,0,3,3,33.33,5,1,0,1,3,66.67,5.1,0,1,-1,10.71,95.24,105.95,54,48,52.94,43,29,59.72,29,21,58,14,0,11,6,2,19,23,32,41.82,0,3,0,0,0,6,4280
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000152' target='_blank'>2021-11-19</a>,National League,SCRJ,SCB,home,Regular Season,Stefan Hedlund,Johan Lundskog,,0,64.53,23.39,12.08,60,2,3,-1,49.6,2,2,0,4,0,7.1,0,0,0,3,66.67,3.3,0,1,-1,6.25,92.5,98.75,61,56,52.14,43,47,47.78,32,40,44.44,11,0,18,7,0,9,27,28,49.09,0,3,0,0,0,6,5079
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000217' target='_blank'>2021-11-16</a>,National League,SCRJ,EHCB,away,Regular Season,Stefan Hedlund,Antti Törmänen,,3,26.86,73.14,0,60,2,1,1,46,1,0,1,4,25,6.7,1,0,1,5,80,7.3,0,1,-1,10.53,96,106.53,35,50,41.18,25,36,40.98,19,25,43.18,6,0,10,10,1,14,24,14,63.16,0,5,0,0,0,10,4692
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000148' target='_blank'>2021-11-06</a>,National League,SCRJ,EVZ,away,Regular Season,Stefan Hedlund,Dan Tangnes,,3,99.39,0.61,0,60,3,0,3,42.8,3,0,3,5,0,9.2,0,0,0,4,100,8,0,0,0,12.5,100,112.5,48,66,42.11,34,49,40.96,24,37,39.34,9,1,14,12,0,17,37,24,60.66,0,5,0,0,0,10,6849
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000141' target='_blank'>2021-11-05</a>,National League,SCRJ,SCLT,home,Regular Season,Stefan Hedlund,Jason O'Leary,,3,19.83,77.94,2.22,60,4,3,1,52.1,3,3,0,3,33.33,3.7,1,0,1,3,100,4.2,0,0,0,11.11,91.18,102.29,64,55,53.78,51,42,54.84,36,34,51.43,15,0,13,8,0,13,37,29,56.06,0,3,0,0,0,6,3954
