"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000225' target='_blank'>2022-12-22</a>,National League,HCAP,HCA,away,Regular Season,Luca Cereda,Julien Vauclair,,0,0,39.25,60.75,60,3,5,-2,51.5,2,5,-3,4,25,6.5,1,0,1,1,100,2,0,0,0,8.82,84.62,93.44,57,47,54.81,43,37,53.75,34,27,55.74,9,0,14,10,0,10,17,35,32.69,0,2,0,0,0,4,4080
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000218' target='_blank'>2022-12-20</a>,National League,HCAP,EVZ,home,Regular Season,Luca Cereda,Dan Tangnes,OT,2,21.43,32.95,45.61,61.4,5,4,1,48.6,4,2,2,3,33.33,4.8,1,0,1,5,60,7.9,0,2,-2,20,88.24,108.24,47,62,43.12,30,47,38.96,25,34,42.37,5,0,17,12,1,15,25,27,48.08,0,5,0,0,0,10,6147
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000204' target='_blank'>2022-12-10</a>,National League,HCAP,SCLT,home,Regular Season,Luca Cereda,Thierry Paterlini,,3,85.67,14.33,0,60,2,1,1,49.7,2,0,2,4,0,8,0,1,-1,2,100,2.3,0,0,0,8,97.44,105.44,58,68,46.03,41,55,42.71,25,39,39.06,13,3,17,16,0,13,37,37,50,0,3,0,0,0,6,6701
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000200' target='_blank'>2022-12-09</a>,National League,HCAP,GSHC,away,Regular Season,Luca Cereda,Jan Cadieux,,0,0,32.42,67.58,60,2,5,-3,52.2,0,4,-4,5,40,6,2,0,2,2,50,1.8,0,1,-1,9.52,84,93.52,63,54,53.85,41,42,49.4,21,26,44.68,18,2,22,14,2,12,27,38,41.54,1,6,0,0,0,12,6293
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000191' target='_blank'>2022-12-03</a>,National League,HCAP,SCRJ,home,Regular Season,Luca Cereda,Stefan Hedlund,,3,42,22.67,35.33,60,4,2,2,46.6,4,1,3,4,0,4,0,0,0,6,83.33,9.4,0,1,-1,10.71,94.87,105.59,60,82,42.25,37,53,41.11,29,39,42.65,8,0,23,13,1,29,28,32,46.67,0,8,1,0,1,41,6567
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000177' target='_blank'>2022-11-29</a>,National League,HCAP,LHC,home,Regular Season,Luca Cereda,Geoff Ward,,0,0,22.31,77.69,60,2,3,-1,54,1,2,-1,4,25,5,1,0,1,2,50,0.9,0,1,-1,5.71,90.32,96.04,62,51,54.87,52,42,55.32,35,31,53.03,13,4,10,10,1,9,28,35,44.44,0,2,0,0,0,4,6004
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000175' target='_blank'>2022-11-26</a>,National League,HCAP,ZSC,away,Regular Season,Luca Cereda,Rikard Grönborg,,0,14.31,20.81,64.89,60,2,4,-2,51.2,1,2,-1,3,33.33,4.5,1,0,1,4,50,4.4,0,2,-2,6.06,85.71,91.77,61,51,54.46,45,43,51.14,33,28,54.1,10,2,16,14,1,8,38,31,55.07,0,6,0,0,0,12,12000
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000163' target='_blank'>2022-11-25</a>,National League,HCAP,EHCB,home,Regular Season,Luca Cereda,Antti Törmänen,,0,0,55.36,44.64,60,0,2,-2,47.9,0,2,-2,4,0,6.1,0,0,0,3,100,6,0,0,0,0,90.48,90.48,54,45,54.55,43,36,54.43,34,21,61.82,8,1,11,14,1,9,20,30,40,0,3,0,0,0,6,6363
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000160' target='_blank'>2022-11-19</a>,National League,HCAP,SCLT,away,Regular Season,Luca Cereda,Thierry Paterlini,OT,2,72.76,27.24,0,64.4,4,3,1,52.3,3,3,0,3,33.33,4.1,1,0,1,4,100,8,0,0,0,14.81,86.96,101.77,51,64,44.35,37,31,54.41,27,23,54,9,1,14,8,0,33,25,28,47.17,0,4,0,0,0,8,5596
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000149' target='_blank'>2022-11-18</a>,National League,HCAP,EHCK,home,Regular Season,Luca Cereda,Tomlinson Jeff,,3,95.25,4.75,0,60,6,2,4,47.3,3,2,1,5,60,6.3,3,0,3,4,100,6.4,0,0,0,17.65,94.44,112.09,55,61,47.41,39,43,47.56,34,36,48.57,5,0,16,7,0,18,30,29,50.85,0,4,0,0,0,8,6541
