"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000197' target='_blank'>2022-12-09</a>,National League,HCA,HCL,home,Regular Season,Filip Pesan,Luca Gianinazzi,,0,0,14.86,85.14,60,2,5,-3,53.6,1,3,-2,3,33.33,5.7,1,0,1,2,0,0.7,0,2,-2,4.55,90.38,94.93,76,90,45.78,58,73,44.27,44,52,45.83,14,0,18,21,0,17,40,54,42.55,0,4,1,0,1,33,3836
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000190' target='_blank'>2022-12-04</a>,National League,HCA,GSHC,home,Regular Season,Filip Pesan,Jan Cadieux,,0,0,36.53,63.47,60,1,4,-3,50.4,1,4,-3,2,0,4,0,0,0,3,100,5.6,0,0,0,3.45,93.33,96.78,53,62,46.09,39,47,45.35,29,32,47.54,10,0,14,13,2,15,30,23,56.6,0,3,0,0,0,6,3393
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000140' target='_blank'>2022-11-30</a>,National League,HCA,ZSC,away,Regular Season,Filip Pesan,Rikard Grönborg,,0,0,11.06,88.94,60,2,4,-2,52,2,1,1,2,0,4,0,0,0,3,0,4,0,3,-3,8.7,88.89,97.58,59,71,45.38,32,53,37.65,23,36,38.98,8,1,27,15,2,18,17,27,38.64,0,3,0,0,0,6,10013
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000176' target='_blank'>2022-11-29</a>,National League,HCA,EHCK,home,Regular Season,Filip Pesan,Tomlinson Jeff,OT,1,33.04,66.96,0,60.3,1,2,-1,56.3,1,2,-1,1,0,2,0,0,0,1,100,2,0,0,0,3.7,93.94,97.64,56,68,45.16,39,41,48.75,27,33,45,12,0,17,7,1,27,30,18,62.5,0,1,0,0,0,2,3373
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000170' target='_blank'>2022-11-26</a>,National League,HCA,EHCB,away,Regular Season,Filip Pesan,Antti Törmänen,,0,0,3.31,96.69,60,0,4,-4,50,0,3,-3,3,0,4.5,0,0,0,3,66.67,5.5,0,1,-1,0,82.61,82.61,61,49,55.45,44,34,56.41,30,23,56.6,14,0,17,10,1,15,27,21,56.25,0,3,0,0,0,6,6562
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000162' target='_blank'>2022-11-25</a>,National League,HCA,LHC,home,Regular Season,Filip Pesan,Geoff Ward,OT,1,30.62,30.93,38.45,63.6,5,6,-1,53.3,4,6,-2,3,33.33,8.3,1,0,1,1,100,2,0,0,0,14.29,83.33,97.62,55,61,47.41,44,44,50,35,31,53.03,8,1,11,12,1,17,35,26,57.38,0,3,0,0,0,6,4270
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000157' target='_blank'>2022-11-20</a>,National League,HCA,GSHC,away,Regular Season,Filip Pesan,Jan Cadieux,,0,0,36.08,63.92,60,2,5,-3,53.6,2,4,-2,2,0,4,0,0,0,2,50,2.4,0,1,-1,8.7,82.76,91.45,51,69,42.5,38,44,46.34,23,29,44.23,14,1,13,14,1,25,24,24,50,0,2,0,0,0,4,6777
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000148' target='_blank'>2022-11-18</a>,National League,HCA,SCRJ,home,Regular Season,Filip Pesan,Stefan Hedlund,SO,1,32.69,66.13,1.18,65,3,4,-1,59,3,3,0,2,0,4,0,0,0,1,100,2,0,0,0,15,90,105,40,51,43.96,29,38,43.28,20,30,40,9,0,11,5,3,13,25,23,52.08,0,1,0,0,0,2,4102
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000141' target='_blank'>2022-11-05</a>,National League,HCA,HCD,home,Regular Season,Filip Pesan,Christian Wohlwend,,0,20.86,25.97,53.17,60,3,5,-2,48.5,2,4,-2,4,25,5.7,1,0,1,3,66.67,5.8,0,1,-1,8.11,80.77,88.88,62,56,52.54,47,40,54.02,37,26,58.73,9,1,15,14,0,16,24,29,45.28,0,6,0,0,0,12,4402
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000323' target='_blank'>2022-11-03</a>,National League,HCA,ZSC,home,Regular Season,Filip Pesan,Rikard Grönborg,,0,2.39,45.36,52.25,60,3,6,-3,44.6,2,3,-1,4,25,6.8,1,1,0,4,50,8.6,0,2,-2,7.89,83.87,91.77,56,57,49.56,43,40,51.81,38,32,54.29,4,1,13,6,2,17,26,28,48.15,0,2,1,0,1,29,3297
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000127' target='_blank'>2022-11-01</a>,National League,HCA,SCB,away,Regular Season,Filip Pesan,Johan Lundskog,,0,23,35.11,41.89,60,2,4,-2,47.9,0,4,-4,5,40,6.1,2,0,2,3,100,6,0,0,0,11.11,93.02,104.13,39,77,33.62,28,57,32.94,18,44,29.03,9,1,11,12,1,20,29,32,47.54,1,4,0,0,0,8,13239
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000120' target='_blank'>2022-10-29</a>,National League,HCA,EVZ,home,Regular Season,Filip Pesan,Dan Tangnes,,0,0,39.64,60.36,60,0,1,-1,50,0,1,-1,2,0,4,0,0,0,3,100,6,0,0,0,0,97.73,97.73,34,71,32.38,25,55,31.25,14,44,24.14,11,0,9,10,1,16,27,24,52.94,0,4,0,0,0,8,4016
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000113' target='_blank'>2022-10-28</a>,National League,HCA,HCAP,away,Regular Season,Filip Pesan,Luca Cereda,,3,67.97,12.53,19.5,60,5,3,2,56,5,3,2,1,0,2,0,0,0,1,100,2,0,0,0,16.67,93.18,109.85,47,82,36.43,31,58,34.83,25,44,36.23,5,1,16,14,0,24,30,31,49.18,0,3,0,0,0,6,6304
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000106' target='_blank'>2022-10-25</a>,National League,HCA,SCLT,home,Regular Season,Filip Pesan,Thierry Paterlini,,0,0,6.28,93.72,60,1,4,-3,43.8,1,4,-3,5,0,7.5,0,0,0,4,100,8.7,0,0,0,2.63,88.24,90.87,66,50,56.9,45,40,52.94,38,34,52.78,5,2,21,5,1,10,34,24,58.62,0,3,1,0,0,11,3502
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000100' target='_blank'>2022-10-22</a>,National League,HCA,HCFG,away,Regular Season,Filip Pesan,Christian Dubé,,0,0,2.06,97.94,60,2,5,-3,54.3,1,5,-4,3,33.33,3.4,1,0,1,2,100,2.3,0,0,0,8.33,90,98.33,74,59,55.64,47,46,50.54,24,32,42.86,22,1,27,12,2,13,35,22,61.4,0,2,0,0,0,4,9009
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000092' target='_blank'>2022-10-21</a>,National League,HCA,HCL,home,Regular Season,Filip Pesan,Luca Gianinazzi,,3,71.75,28.25,0,60,4,1,3,48,4,1,3,5,0,10,0,0,0,1,100,2,0,0,0,7.5,96,103.5,59,49,54.63,47,34,58.02,41,25,62.12,6,0,12,9,0,15,24,39,38.1,0,2,0,0,0,4,4162
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000087' target='_blank'>2022-10-18</a>,National League,HCA,EHCK,away,Regular Season,Filip Pesan,Tomlinson Jeff,SO,1,27.13,62.72,10.15,65,3,4,-1,61,3,3,0,1,0,2,0,0,0,1,100,2,0,0,0,9.38,88,97.38,58,55,51.33,46,36,56.1,32,25,56.14,14,0,12,11,0,19,21,29,42,0,1,0,0,0,2,4674
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000078' target='_blank'>2022-10-15</a>,National League,HCA,EHCB,home,Regular Season,Filip Pesan,Antti Törmänen,,0,2.25,65.58,32.17,60,3,5,-2,54,3,5,-2,2,0,4,0,0,0,1,100,2,0,0,0,11.11,86.67,97.78,49,66,42.61,38,42,47.5,27,31,46.55,10,1,11,11,0,24,22,27,44.9,0,1,0,0,0,2,5078
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000075' target='_blank'>2022-10-14</a>,National League,HCA,LHC,away,Regular Season,Filip Pesan,John Fust,,0,0,7.28,92.72,60,2,6,-4,51.9,1,6,-5,4,25,6.1,1,0,1,1,100,2,0,0,0,7.69,81.25,88.94,45,67,40.18,31,36,46.27,26,32,44.83,5,0,14,4,0,31,26,26,50,0,4,0,0,0,8,6593
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000064' target='_blank'>2022-10-08</a>,National League,HCA,GSHC,home,Regular Season,Filip Pesan,Jan Cadieux,OT,1,7.98,83.88,8.14,60.4,2,3,-1,50.8,1,1,0,3,33.33,4.1,1,0,1,4,50,5.4,0,2,-2,8,90.62,98.62,61,58,51.26,48,45,51.61,25,32,43.86,20,3,13,13,0,13,36,22,62.07,0,5,0,0,1,30,4144
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000061' target='_blank'>2022-10-07</a>,National League,HCA,SCRJ,away,Regular Season,Filip Pesan,Stefan Hedlund,,0,0,50.75,49.25,60,3,6,-3,48.5,3,2,1,1,0,2,0,0,0,7,42.86,9.4,0,4,-4,12,87.8,99.8,43,67,39.09,29,52,35.8,25,42,37.31,4,0,14,9,1,15,23,25,47.92,0,3,1,0,1,31,3933
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000052' target='_blank'>2022-10-01</a>,National League,HCA,HCD,away,Regular Season,Filip Pesan,Christian Wohlwend,,0,0,11.31,88.69,60,1,5,-4,47.6,0,2,-2,4,0,8,0,1,-1,3,33.33,4.4,1,2,-1,4.35,87.5,91.85,38,69,35.51,28,57,32.94,23,40,36.51,4,1,10,16,1,12,30,24,55.56,1,3,0,0,0,6,4004
