"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000319' target='_blank'>2022-01-02</a>,National League,HCFG,ZSC,away,Regular Season,Christian Dubé,Rikard Grönborg,,0,0,1.56,98.44,60,2,4,-2,55.5,1,4,-3,1,100,0.5,1,0,1,2,100,4,0,0,0,7.41,89.19,96.6,44,63,41.12,33,49,40.24,27,37,42.19,6,0,11,11,1,14,30,25,54.55,0,2,0,0,0,4,8842
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000211' target='_blank'>2021-12-22</a>,National League,HCFG,HCL,home,Regular Season,Christian Dubé,Chris McSorley,OT,2,0.68,52.55,46.76,63.3,3,2,1,50.6,2,2,0,5,20,7.6,1,0,1,4,100,5.1,0,0,0,12,94.29,106.29,46,66,41.07,37,48,43.53,25,35,41.67,12,0,9,12,1,18,26,33,44.07,0,5,0,0,0,10,8873
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000205' target='_blank'>2021-12-20</a>,National League,HCFG,SCLT,home,Regular Season,Christian Dubé,Jason O'Leary,,3,69.72,30.28,0,60,5,1,4,54,5,1,4,2,0,4,0,0,0,1,100,2,0,0,0,16.13,95.45,111.58,56,50,52.83,41,29,58.57,31,22,58.49,10,0,15,7,0,21,21,22,48.84,0,1,0,0,0,2,7943
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000193' target='_blank'>2021-12-11</a>,National League,HCFG,EHCB,away,Regular Season,Christian Dubé,Antti Törmänen,,3,92.03,7.97,0,60,3,1,2,43.3,1,1,0,6,33.33,12,2,0,2,3,100,4.6,0,0,0,12.5,96.88,109.38,42,58,42,34,40,45.95,24,32,42.86,10,0,8,8,0,18,35,20,63.64,0,4,0,2,0,28,5901
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000187' target='_blank'>2021-12-10</a>,National League,HCFG,HCA,home,Regular Season,Christian Dubé,Gary Sheehan,,3,15.47,52.31,32.22,60,6,3,3,49,4,2,2,2,100,1.5,2,0,2,5,80,9.4,0,1,-1,13.89,92.11,105.99,59,76,43.7,43,50,46.24,37,38,49.33,5,1,16,11,1,26,24,36,40,0,5,0,0,0,10,8837
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000183' target='_blank'>2021-12-04</a>,National League,HCFG,SCRJ,away,Regular Season,Christian Dubé,Stefan Hedlund,OT,2,43.58,56.42,0,60.6,5,4,1,56.6,5,4,1,1,0,2,0,0,0,1,100,2,0,0,0,29.41,87.1,116.51,43,56,43.43,26,39,40,17,31,35.42,9,0,17,8,0,17,23,25,47.92,0,1,0,0,0,2,3812
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000174' target='_blank'>2021-12-03</a>,National League,HCFG,SCB,home,Regular Season,Christian Dubé,Johan Lundskog,OT,2,6.6,68.48,24.92,60.4,4,3,1,47.9,3,2,1,4,25,7.8,1,0,1,3,66.67,4.7,0,1,-1,14.29,91.18,105.46,55,65,45.83,35,48,42.17,28,34,45.16,6,1,20,14,0,17,25,33,43.1,0,4,0,0,0,8,8934
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000147' target='_blank'>2021-11-30</a>,National League,HCFG,ZSC,away,Regular Season,Christian Dubé,Rikard Grönborg,SO,1,31.72,59.38,8.9,65,4,5,-1,49.9,3,4,-1,4,25,6.9,1,0,1,5,100,8.2,0,0,0,14.29,90.24,104.53,42,78,35,30,51,37.04,28,41,40.58,2,0,12,10,0,27,33,33,50,0,5,0,0,0,10,7901
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000229' target='_blank'>2021-11-29</a>,National League,HCFG,ZSC,home,Regular Season,Christian Dubé,Rikard Grönborg,SO,2,0,34.26,65.74,65,4,3,1,56,3,3,0,4,0,8,0,0,0,1,100,1,0,0,0,6.82,90.91,97.73,79,62,56.03,51,35,59.3,44,33,57.14,7,0,28,2,0,27,32,35,47.76,0,1,0,0,0,2,8017
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000165' target='_blank'>2021-11-26</a>,National League,HCFG,HCL,away,Regular Season,Christian Dubé,Chris McSorley,OT,2,65.89,34.11,0,63.6,4,3,1,49.5,3,2,1,3,0,6,0,0,0,5,80,8,1,1,0,12.9,91.18,104.08,49,48,50.52,36,37,49.32,31,34,47.69,5,0,13,3,0,11,27,29,48.21,0,6,0,0,0,12,4942
