"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000146' target='_blank'>2018-12-07</a>,National League,EHCB,HCFG,away,Regular Season,Antti Törmänen,Mark French,,3,95.11,4.89,0,60,4,0,4,51.2,2,0,2,4,50,5.3,2,0,2,2,100,3.4,0,0,0,15.38,100,115.38,45,72,38.46,34,50,40.48,26,23,53.06,7,1,11,25,2,22,24,34,41.38,0,3,0,0,0,6,6164
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000141' target='_blank'>2018-12-01</a>,National League,EHCB,ZSC,home,Regular Season,Antti Törmänen,Serge Aubin,,3,63.19,36.81,0,60,4,2,2,46.9,2,2,0,4,50,7.1,2,0,2,3,100,6,0,0,0,10.34,93.33,103.68,54,50,51.92,45,40,52.94,30,30,50,15,0,9,10,0,10,20,34,37.04,0,5,0,0,0,10,5943
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000136' target='_blank'>2018-11-30</a>,National League,EHCB,HCL,away,Regular Season,Antti Törmänen,Greg Ireland,,3,33.92,22.33,43.75,60,4,3,1,51.5,2,2,0,3,66.67,5.2,2,0,2,2,50,3.3,0,1,-1,12.9,93.18,106.09,46,67,40.71,36,55,39.56,31,44,41.33,5,0,10,10,1,12,21,40,34.43,0,4,0,0,0,8,6031
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000129' target='_blank'>2018-11-24</a>,National League,EHCB,EVZ,home,Regular Season,Antti Törmänen,Dan Tangnes,,0,13.81,70.53,15.67,60,2,3,-1,43.7,2,2,0,7,0,9.6,0,0,0,5,80,6.6,0,1,-1,7.14,91.18,98.32,43,75,36.44,34,56,37.78,28,34,45.16,6,0,9,22,0,19,25,32,43.86,0,5,0,1,0,20,6247
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000122' target='_blank'>2018-11-23</a>,National League,EHCB,GSHC,away,Regular Season,Antti Törmänen,Chris McSorley,,0,0,21.47,78.53,60,1,6,-5,51.7,1,5,-4,2,0,3.3,0,0,0,3,66.67,5,0,1,-1,3.23,86.67,89.89,64,74,46.38,48,57,45.71,31,45,40.79,16,1,16,10,2,17,21,35,37.5,0,3,0,0,0,6,6036
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000116' target='_blank'>2018-11-17</a>,National League,EHCB,HCD,home,Regular Season,Antti Törmänen,Arno Del Curto,,0,27.81,31.64,40.56,60,2,7,-5,37.8,1,5,-4,6,16.67,11.8,1,0,1,6,66.67,10.3,0,2,-2,5,76,81,68,40,62.96,57,34,62.64,40,26,60.61,15,2,11,8,0,6,37,19,66.07,0,8,0,1,0,26,6250
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000112' target='_blank'>2018-11-16</a>,National League,EHCB,SCRJ,away,Regular Season,Antti Törmänen,Jeff Tomlinson,OT,1,0,70.04,29.96,63.1,4,5,-1,53.1,3,4,-1,3,33.33,4,1,0,1,5,80,6,0,1,-1,10.53,80.77,91.3,66,57,53.66,53,43,55.21,38,26,59.38,13,2,13,16,1,14,17,27,38.64,0,4,0,0,0,8,3624
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000105' target='_blank'>2018-11-13</a>,National League,EHCB,SCLT,home,Regular Season,Antti Törmänen,Heinz Ehlers,SO,2,29.18,70.82,0,65,3,2,1,47,2,2,0,6,0,12,0,0,0,3,100,6,0,0,0,5.26,91.3,96.57,73,49,59.84,56,42,57.14,38,23,62.3,18,0,17,18,1,7,32,19,62.75,0,3,0,0,0,6,6302
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000097' target='_blank'>2018-11-03</a>,National League,EHCB,SCB,home,Regular Season,Antti Törmänen,Kari Jalonen,OT,1,31.16,68.84,0,64,2,3,-1,57.9,2,2,0,2,0,4,0,0,0,2,50,2.1,0,1,-1,5.56,91.18,96.73,72,62,53.73,52,44,54.17,36,34,51.43,13,3,20,10,0,18,30,37,44.78,0,2,0,0,0,4,6521
<a href='https://www.sihf.ch/de/game-center/game/#/20191105000085' target='_blank'>2018-10-30</a>,National League,EHCB,HCAP,home,Regular Season,Antti Törmänen,Luca Cereda,,3,90.67,9.33,0,60,6,0,6,42.8,2,0,2,9,44.44,7.8,4,0,4,5,100,9.5,0,0,0,16.22,100,116.22,60,61,49.59,49,44,52.69,37,32,53.62,11,1,11,12,0,17,28,29,49.12,0,5,0,0,0,10,5702
